id,response,response_no,plot_location,time_taken,conf_level,choice_reason,sample_size,param_value,test_param,p_value,pic_id,pic_name,experiment,difficulty,description
115,FALSE,11,9,26,1,1234,30,60_1_1,p_noise_d,NA,1282,plot_large_p_small_n_30_60_1_1_3.png,turk7,4,turk7
115,FALSE,7,8,35,1,12,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
116,FALSE,8,16,34,3,1,30,80_1_2,p_noise_d,NA,1313,plot_large_p_small_n_30_80_1_2_1.png,turk7,4,turk7
116,FALSE,20,12,29,4,1,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
116,FALSE,16,5,56,4,1,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
116,FALSE,7,8,67,3,1,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
116,FALSE,19,9,25,3,1,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
116,TRUE,2,2,33,5,1,30,10_0_2,p_noise_d,NA,1258,plot_large_p_small_n_30_10_0_2_5.png,turk7,0,turk7
116,FALSE,15,12,75,4,1,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
116,FALSE,3,11,84,4,1,30,60_1_2,p_noise_d,NA,1312,plot_large_p_small_n_30_60_1_2_3.png,turk7,4,turk7
116,FALSE,8,20,66,2,1,30,40_1_2,p_noise_d,NA,1309,plot_large_p_small_n_30_40_1_2_3.png,turk7,4,turk7
116,TRUE,6,6,19,5,1,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
116,TRUE,5,5,34,4,1,30,80_0_1,p_noise_d,NA,1270,plot_large_p_small_n_30_80_0_1_3.png,turk7,2,turk7
117,TRUE,17,17,24,5,1,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
117,TRUE,12,12,14,5,1,30,10_0_1,p_noise_d,NA,1252,plot_large_p_small_n_30_10_0_1_4.png,turk7,0,turk7
117,TRUE,20,20,39,4,1,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
117,FALSE,5,20,45,4,1,30,100_1_2,p_noise_d,NA,1316,plot_large_p_small_n_30_100_1_2_1.png,turk7,4,turk7
117,FALSE,1,10,42,3,1,30,60_1_1,p_noise_d,NA,1280,plot_large_p_small_n_30_60_1_1_1.png,turk7,4,turk7
117,FALSE,7,8,68,3,1,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
117,FALSE,13,15,43,3,2,30,80_0_1,p_noise_d,NA,1269,plot_large_p_small_n_30_80_0_1_2.png,turk7,2,turk7
117,TRUE,9,9,21,5,1,30,20_0_1,p_noise_d,NA,1260,plot_large_p_small_n_30_20_0_1_2.png,turk7,1,turk7
117,FALSE,1,15,16,2,1,30,20_1_2,p_noise_d,NA,1305,plot_large_p_small_n_30_20_1_2_2.png,turk7,4,turk7
117,FALSE,13,15,41,3,2,30,80_0_1,p_noise_d,NA,1269,plot_large_p_small_n_30_80_0_1_2.png,turk7,2,turk7
118,FALSE,16,9,38,1,1,50,40_1_2,p_noise_d,NA,1324,plot_wasp_30_40_1_2_3.png,turk7,5,turk7
118,FALSE,1,8,117,1,1,30,80_1_2,p_noise_d,NA,1315,plot_large_p_small_n_30_80_1_2_3.png,turk7,4,turk7
118,FALSE,1,19,92,1,3,30,80_0_2,p_noise_d,NA,1298,plot_large_p_small_n_30_80_0_2_1.png,turk7,3,turk7
118,TRUE,14,14,30,1,1,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
118,FALSE,16,11,69,1,1,30,60_1_2,p_noise_d,NA,1312,plot_large_p_small_n_30_60_1_2_3.png,turk7,4,turk7
118,FALSE,4,12,55,1,1,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
118,TRUE,1,1,23,1,1,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
118,FALSE,20,10,64,1,3,30,100_0_1,p_noise_d,NA,1272,plot_large_p_small_n_30_100_0_1_2.png,turk7,2,turk7
118,FALSE,20,1,162,1,1,30,100_1_2,p_noise_d,NA,1318,plot_large_p_small_n_30_100_1_2_3.png,turk7,4,turk7
118,FALSE,11,5,79,1,3,30,80_0_1,p_noise_d,NA,1270,plot_large_p_small_n_30_80_0_1_3.png,turk7,2,turk7
119,FALSE,1,3,39,3,1,30,80_1_2,p_noise_d,NA,1314,plot_large_p_small_n_30_80_1_2_2.png,turk7,4,turk7
119,TRUE,9,9,46,4,1,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
119,FALSE,7,8,116,4,1,30,80_1_2,p_noise_d,NA,1315,plot_large_p_small_n_30_80_1_2_3.png,turk7,4,turk7
119,FALSE,6,18,33,3,1,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
119,FALSE,7,1,16,3,1,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
119,FALSE,6,2,22,4,1,30,20_1_1,p_noise_d,NA,1276,plot_large_p_small_n_30_20_1_1_3.png,turk7,4,turk7
119,TRUE,9,9,19,4,1,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
119,FALSE,3,6,18,4,1,30,10_0_2,p_noise_d,NA,1256,plot_large_p_small_n_30_10_0_2_3.png,turk7,0,turk7
119,TRUE,20,20,19,4,1,30,100_0_2,p_noise_d,NA,1303,plot_large_p_small_n_30_100_0_2_3.png,turk7,3,turk7
119,FALSE,2,9,10,4,1,30,40_0_1,p_noise_d,NA,1263,plot_large_p_small_n_30_40_0_1_2.png,turk7,2,turk7
120,TRUE,20,20,67,4,1,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
120,FALSE,20,16,22,3,1,30,80_1_2,p_noise_d,NA,1313,plot_large_p_small_n_30_80_1_2_1.png,turk7,4,turk7
120,FALSE,2,9,24,3,1,30,20_0_1,p_noise_d,NA,1260,plot_large_p_small_n_30_20_0_1_2.png,turk7,1,turk7
120,TRUE,14,14,16,4,1,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
120,FALSE,11,18,19,2,1,30,80_0_1,p_noise_d,NA,1268,plot_large_p_small_n_30_80_0_1_1.png,turk7,2,turk7
120,FALSE,20,15,39,2,1,30,80_0_1,p_noise_d,NA,1269,plot_large_p_small_n_30_80_0_1_2.png,turk7,2,turk7
120,FALSE,2,10,88,2,1,30,20_1_2,p_noise_d,NA,1304,plot_large_p_small_n_30_20_1_2_1.png,turk7,4,turk7
120,FALSE,20,8,14,3,1,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
120,TRUE,6,6,11,4,1,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
120,FALSE,17,2,23,4,1,30,20_1_1,p_noise_d,NA,1276,plot_large_p_small_n_30_20_1_1_3.png,turk7,4,turk7
120,FALSE,2,11,35,2,1,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
120,FALSE,11,8,32,5,1,30,40_1_1,p_noise_d,NA,1279,plot_large_p_small_n_30_40_1_1_3.png,turk7,4,turk7
120,FALSE,20,12,16,4,1,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
120,TRUE,14,14,15,4,1,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
121,TRUE,20,20,22,4,1,30,100_1_2,p_noise_d,NA,1316,plot_large_p_small_n_30_100_1_2_1.png,turk7,4,turk7
121,TRUE,13,13,19,4,1,30,10_0_1,p_noise_d,NA,1253,plot_large_p_small_n_30_10_0_1_5.png,turk7,0,turk7
121,FALSE,16,17,74,4,1,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
121,FALSE,10,11,74,4,2,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
121,TRUE,9,9,19,4,1,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
121,TRUE,5,5,30,4,1,30,80_0_1,p_noise_d,NA,1270,plot_large_p_small_n_30_80_0_1_3.png,turk7,2,turk7
121,FALSE,20,9,18,4,1,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
121,FALSE,8,15,37,4,1,30,80_1_1,p_noise_d,NA,1285,plot_large_p_small_n_30_80_1_1_3.png,turk7,4,turk7
121,FALSE,8,15,35,4,1,30,80_1_1,p_noise_d,NA,1285,plot_large_p_small_n_30_80_1_1_3.png,turk7,4,turk7
121,TRUE,20,20,29,4,1,30,80_1_1,p_noise_d,NA,1283,plot_large_p_small_n_30_80_1_1_1.png,turk7,4,turk7
121,FALSE,19,3,31,4,1,30,80_1_2,p_noise_d,NA,1314,plot_large_p_small_n_30_80_1_2_2.png,turk7,4,turk7
121,TRUE,19,19,27,4,1,30,80_0_2,p_noise_d,NA,1298,plot_large_p_small_n_30_80_0_2_1.png,turk7,3,turk7
122,TRUE,10,10,26,1,1,30,10_0_1,p_noise_d,NA,1249,plot_large_p_small_n_30_10_0_1_1.png,turk7,0,turk7
122,FALSE,12,19,79,4,1,30,80_0_2,p_noise_d,NA,1298,plot_large_p_small_n_30_80_0_2_1.png,turk7,3,turk7
122,FALSE,11,8,43,2,1,30,40_1_1,p_noise_d,NA,1279,plot_large_p_small_n_30_40_1_1_3.png,turk7,4,turk7
122,FALSE,1,12,41,4,1,30,40_1_2,p_noise_d,NA,1307,plot_large_p_small_n_30_40_1_2_1.png,turk7,4,turk7
122,FALSE,19,2,41,2,1,50,40_0_2,p_noise_d,NA,1320,plot_wasp_30_40_0_2_2.png,turk7,5,turk7
122,TRUE,5,5,33,2,1,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
122,TRUE,4,4,22,1,1,30,40_0_1,p_noise_d,NA,1264,plot_large_p_small_n_30_40_0_1_3.png,turk7,2,turk7
122,TRUE,7,7,24,1,1,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
122,TRUE,17,17,42,3,1,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
122,FALSE,1,20,42,2,1,30,40_1_2,p_noise_d,NA,1309,plot_large_p_small_n_30_40_1_2_3.png,turk7,4,turk7
123,FALSE,16,8,16,4,1,30,40_1_1,p_noise_d,NA,1279,plot_large_p_small_n_30_40_1_1_3.png,turk7,4,turk7
123,FALSE,8,9,39,3,5,50,40_1_2,p_noise_d,NA,1324,plot_wasp_30_40_1_2_3.png,turk7,5,turk7
123,FALSE,4,15,19,4,1,30,60_0_2,p_noise_d,NA,1297,plot_large_p_small_n_30_60_0_2_3.png,turk7,3,turk7
124,FALSE,3,15,187,1,12,30,80_1_1,p_noise_d,NA,1285,plot_large_p_small_n_30_80_1_1_3.png,turk7,4,turk7
124,FALSE,11,5,96,1,13,30,20_1_1,p_noise_d,NA,1275,plot_large_p_small_n_30_20_1_1_2.png,turk7,4,turk7
124,TRUE,1,1,50,1,24,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
124,TRUE,13,13,62,1,13,30,10_0_2,p_noise_d,NA,1254,plot_large_p_small_n_30_10_0_2_1.png,turk7,0,turk7
124,FALSE,20,12,86,1,24,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
124,TRUE,20,20,334,1,12,30,100_1_2,p_noise_d,NA,1316,plot_large_p_small_n_30_100_1_2_1.png,turk7,4,turk7
124,TRUE,15,15,78,1,12,30,100_0_1,p_noise_d,NA,1273,plot_large_p_small_n_30_100_0_1_3.png,turk7,2,turk7
124,FALSE,8,1,108,1,1,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
124,TRUE,17,17,60,1,14,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
124,FALSE,6,17,90,1,12,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
125,TRUE,4,4,40,1,2,30,40_0_1,p_noise_d,NA,1264,plot_large_p_small_n_30_40_0_1_3.png,turk7,2,turk7
125,FALSE,20,19,59,1,4,30,80_0_2,p_noise_d,NA,1298,plot_large_p_small_n_30_80_0_2_1.png,turk7,3,turk7
125,FALSE,3,1,94,2,2,30,100_1_1,p_noise_d,NA,1288,plot_large_p_small_n_30_100_1_1_3.png,turk7,4,turk7
125,FALSE,16,6,27,1,2,30,100_1_1,p_noise_d,NA,1287,plot_large_p_small_n_30_100_1_1_2.png,turk7,4,turk7
125,FALSE,20,12,30,2,4,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
125,TRUE,13,13,48,1,2,30,10_0_2,p_noise_d,NA,1254,plot_large_p_small_n_30_10_0_2_1.png,turk7,0,turk7
125,FALSE,20,9,97,2,4,30,40_0_1,p_noise_d,NA,1263,plot_large_p_small_n_30_40_0_1_2.png,turk7,2,turk7
125,FALSE,16,9,41,1,24,50,40_1_2,p_noise_d,NA,1324,plot_wasp_30_40_1_2_3.png,turk7,5,turk7
125,FALSE,20,8,96,2,2,30,100_1_1,p_noise_d,NA,1286,plot_large_p_small_n_30_100_1_1_1.png,turk7,4,turk7
125,TRUE,1,1,76,1,5,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
126,FALSE,20,19,69,1,1,30,100_0_1,p_noise_d,NA,1271,plot_large_p_small_n_30_100_0_1_1.png,turk7,2,turk7
126,FALSE,2,9,27,1,12,30,40_0_1,p_noise_d,NA,1263,plot_large_p_small_n_30_40_0_1_2.png,turk7,2,turk7
126,TRUE,17,17,68,1,1,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
126,FALSE,5,16,106,2,3,30,80_1_2,p_noise_d,NA,1313,plot_large_p_small_n_30_80_1_2_1.png,turk7,4,turk7
126,TRUE,13,13,35,1,1,30,10_0_1,p_noise_d,NA,1253,plot_large_p_small_n_30_10_0_1_5.png,turk7,0,turk7
126,TRUE,20,20,61,2,45,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
126,FALSE,2,20,44,1,35,30,40_1_2,p_noise_d,NA,1309,plot_large_p_small_n_30_40_1_2_3.png,turk7,4,turk7
126,FALSE,11,9,17,1,1,30,60_1_1,p_noise_d,NA,1282,plot_large_p_small_n_30_60_1_1_3.png,turk7,4,turk7
126,TRUE,7,7,16,1,1,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
126,FALSE,4,8,131,2,3,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
126,FALSE,20,1,20,1,3,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
127,TRUE,16,16,22,1,1,30,100_0_2,p_noise_d,NA,1302,plot_large_p_small_n_30_100_0_2_2.png,turk7,3,turk7
127,FALSE,15,4,42,3,1,30,40_1_2,p_noise_d,NA,1308,plot_large_p_small_n_30_40_1_2_2.png,turk7,4,turk7
127,FALSE,6,15,27,2,3,30,80_0_1,p_noise_d,NA,1269,plot_large_p_small_n_30_80_0_1_2.png,turk7,2,turk7
127,TRUE,9,9,10,1,1,30,10_0_1,p_noise_d,NA,1251,plot_large_p_small_n_30_10_0_1_3.png,turk7,0,turk7
127,FALSE,3,15,53,2,1,30,80_1_1,p_noise_d,NA,1285,plot_large_p_small_n_30_80_1_1_3.png,turk7,4,turk7
127,FALSE,14,8,30,3,2,30,80_1_2,p_noise_d,NA,1315,plot_large_p_small_n_30_80_1_2_3.png,turk7,4,turk7
127,FALSE,2,9,70,2,1,30,40_0_1,p_noise_d,NA,1263,plot_large_p_small_n_30_40_0_1_2.png,turk7,2,turk7
127,TRUE,9,9,21,1,1,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
127,TRUE,13,13,13,1,1,30,10_0_2,p_noise_d,NA,1254,plot_large_p_small_n_30_10_0_2_1.png,turk7,0,turk7
127,TRUE,11,11,37,2,1,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
127,TRUE,1,1,30,1,5,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
128,TRUE,20,20,32,1,1,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
128,FALSE,6,15,71,3,1,30,80_0_1,p_noise_d,NA,1269,plot_large_p_small_n_30_80_0_1_2.png,turk7,2,turk7
128,TRUE,18,18,45,3,1,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
128,FALSE,6,14,40,4,1,50,40_1_2,p_noise_d,NA,1322,plot_wasp_30_40_1_2_1.png,turk7,5,turk7
128,TRUE,11,11,20,1,1,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
128,FALSE,11,9,35,2,1,30,60_1_1,p_noise_d,NA,1282,plot_large_p_small_n_30_60_1_1_3.png,turk7,4,turk7
128,TRUE,13,13,17,1,13,30,10_0_2,p_noise_d,NA,1254,plot_large_p_small_n_30_10_0_2_1.png,turk7,0,turk7
128,TRUE,1,1,11,1,13,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
128,FALSE,8,10,48,3,1,30,20_1_2,p_noise_d,NA,1304,plot_large_p_small_n_30_20_1_2_1.png,turk7,4,turk7
128,FALSE,15,12,82,2,1,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
129,FALSE,7,13,41,2,23,30,40_1_1,p_noise_d,NA,1278,plot_large_p_small_n_30_40_1_1_2.png,turk7,4,turk7
129,FALSE,18,3,98,4,1,30,80_1_2,p_noise_d,NA,1314,plot_large_p_small_n_30_80_1_2_2.png,turk7,4,turk7
129,TRUE,15,15,44,1,1,30,100_0_1,p_noise_d,NA,1273,plot_large_p_small_n_30_100_0_1_3.png,turk7,2,turk7
129,TRUE,13,13,36,2,12,30,100_0_2,p_noise_d,NA,1301,plot_large_p_small_n_30_100_0_2_1.png,turk7,3,turk7
129,FALSE,7,1,21,4,1,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
129,TRUE,12,12,21,1,1,30,10_0_1,p_noise_d,NA,1252,plot_large_p_small_n_30_10_0_1_4.png,turk7,0,turk7
129,TRUE,7,7,23,1,1,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
129,FALSE,2,9,29,4,1,30,100_1_2,p_noise_d,NA,1317,plot_large_p_small_n_30_100_1_2_2.png,turk7,4,turk7
129,TRUE,10,10,25,1,1,30,100_0_1,p_noise_d,NA,1272,plot_large_p_small_n_30_100_0_1_2.png,turk7,2,turk7
129,TRUE,20,20,27,1,124,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
130,FALSE,6,15,49,3,1,30,80_0_1,p_noise_d,NA,1269,plot_large_p_small_n_30_80_0_1_2.png,turk7,2,turk7
130,FALSE,19,18,100,4,1,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
130,FALSE,20,19,41,2,1,30,100_0_1,p_noise_d,NA,1271,plot_large_p_small_n_30_100_0_1_1.png,turk7,2,turk7
130,TRUE,6,6,10,1,1,30,10_0_2,p_noise_d,NA,1256,plot_large_p_small_n_30_10_0_2_3.png,turk7,0,turk7
130,FALSE,20,9,23,4,2,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
130,TRUE,12,12,47,3,1,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
130,TRUE,7,7,17,1,1,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
130,TRUE,11,11,60,2,1,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
130,TRUE,7,7,19,1,1,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
130,TRUE,2,2,13,1,1,30,10_0_2,p_noise_d,NA,1258,plot_large_p_small_n_30_10_0_2_5.png,turk7,0,turk7
130,FALSE,10,12,19,2,4,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
130,FALSE,11,14,39,2,1,30,80_1_1,p_noise_d,NA,1284,plot_large_p_small_n_30_80_1_1_2.png,turk7,4,turk7
130,TRUE,11,11,29,2,1,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
130,FALSE,11,14,78,3,1,30,80_1_1,p_noise_d,NA,1284,plot_large_p_small_n_30_80_1_1_2.png,turk7,4,turk7
130,FALSE,1,3,19,2,3,30,80_1_2,p_noise_d,NA,1314,plot_large_p_small_n_30_80_1_2_2.png,turk7,4,turk7
130,FALSE,15,14,19,2,1,30,60_1_2,p_noise_d,NA,1311,plot_large_p_small_n_30_60_1_2_2.png,turk7,4,turk7
130,FALSE,14,20,40,2,3,30,60_1_1,p_noise_d,NA,1281,plot_large_p_small_n_30_60_1_1_2.png,turk7,4,turk7
130,TRUE,4,4,19,2,3,30,40_0_1,p_noise_d,NA,1264,plot_large_p_small_n_30_40_0_1_3.png,turk7,2,turk7
130,FALSE,11,9,16,1,1,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
130,TRUE,20,20,41,2,3,30,100_0_2,p_noise_d,NA,1303,plot_large_p_small_n_30_100_0_2_3.png,turk7,3,turk7
130,FALSE,12,20,74,2,1,30,100_1_2,p_noise_d,NA,1316,plot_large_p_small_n_30_100_1_2_1.png,turk7,4,turk7
131,FALSE,11,9,141,3,2,30,60_1_1,p_noise_d,NA,1282,plot_large_p_small_n_30_60_1_1_3.png,turk7,4,turk7
131,TRUE,10,10,67,5,2,30,100_0_1,p_noise_d,NA,1272,plot_large_p_small_n_30_100_0_1_2.png,turk7,2,turk7
131,TRUE,6,6,167,5,2,30,10_0_2,p_noise_d,NA,1256,plot_large_p_small_n_30_10_0_2_3.png,turk7,0,turk7
131,FALSE,1,14,213,4,3,30,60_1_2,p_noise_d,NA,1310,plot_large_p_small_n_30_60_1_2_1.png,turk7,4,turk7
131,TRUE,11,11,59,3,2,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
131,FALSE,3,17,141,5,1,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
131,FALSE,11,9,46,4,4,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
131,FALSE,5,15,149,2,5,30,20_1_2,p_noise_d,NA,1306,plot_large_p_small_n_30_20_1_2_3.png,turk7,4,turk7
131,FALSE,6,20,63,3,2,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
131,TRUE,9,9,22,5,2,30,20_0_1,p_noise_d,NA,1260,plot_large_p_small_n_30_20_0_1_2.png,turk7,1,turk7
132,FALSE,1,20,54,4,1,30,40_1_2,p_noise_d,NA,1309,plot_large_p_small_n_30_40_1_2_3.png,turk7,4,turk7
132,FALSE,6,10,16,1,1,30,60_1_1,p_noise_d,NA,1280,plot_large_p_small_n_30_60_1_1_1.png,turk7,4,turk7
132,TRUE,9,9,27,2,1,30,60_1_1,p_noise_d,NA,1282,plot_large_p_small_n_30_60_1_1_3.png,turk7,4,turk7
132,FALSE,11,2,31,1,1,30,10_0_2,p_noise_d,NA,1258,plot_large_p_small_n_30_10_0_2_5.png,turk7,0,turk7
132,FALSE,1,20,9,1,1,30,60_1_1,p_noise_d,NA,1281,plot_large_p_small_n_30_60_1_1_2.png,turk7,4,turk7
132,FALSE,14,19,40,1,1,30,100_0_1,p_noise_d,NA,1271,plot_large_p_small_n_30_100_0_1_1.png,turk7,2,turk7
132,FALSE,3,5,25,2,1,30,80_0_1,p_noise_d,NA,1270,plot_large_p_small_n_30_80_0_1_3.png,turk7,2,turk7
132,FALSE,5,6,22,2,1,30,10_0_2,p_noise_d,NA,1256,plot_large_p_small_n_30_10_0_2_3.png,turk7,0,turk7
132,FALSE,13,1,45,2,14,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
132,FALSE,3,12,44,4,1,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
133,FALSE,20,6,53,2,4,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
133,FALSE,9,6,39,1,1,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
133,FALSE,9,6,13,1,1,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
133,FALSE,6,13,40,1,1,30,10_0_1,p_noise_d,NA,1253,plot_large_p_small_n_30_10_0_1_5.png,turk7,0,turk7
133,FALSE,3,14,47,2,1,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
133,FALSE,6,14,24,3,1,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
133,FALSE,19,1,56,2,1,30,100_1_1,p_noise_d,NA,1288,plot_large_p_small_n_30_100_1_1_3.png,turk7,4,turk7
133,TRUE,10,10,28,2,1,30,40_0_1,p_noise_d,NA,1262,plot_large_p_small_n_30_40_0_1_1.png,turk7,2,turk7
133,FALSE,12,17,37,1,1,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
133,FALSE,7,9,13,1,1,30,10_0_1,p_noise_d,NA,1251,plot_large_p_small_n_30_10_0_1_3.png,turk7,0,turk7
133,FALSE,12,15,32,2,14,30,20_1_2,p_noise_d,NA,1306,plot_large_p_small_n_30_20_1_2_3.png,turk7,4,turk7
133,FALSE,16,12,32,2,1,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
